Respondent;Y;EAR_N;MAR_N;Circularity_N;MOE_N
18;1;-10.103.629.710.818.400;-0.16012815380507037;-0.03396178054056247;13.456.769.897.886.200
18;1;-10.103.629.710.818.400;-21.777.428.917.491.900;-0.13584712216226116;-4.691.684.640.073.800
18;1;-18.763.883.748.662.700;11.369.098.920.161.300;-14.603.565.632.443.300;549.181.690.427.245
18;1;-10.969.655.114.602.700;6.084.869.844.593.420;-29.886.366.875.698.100;15.711.688.096.991.300
18;1;-5.080.682.368.868.650;-4.483.588.306.542.390;-10.833.807.992.440.600;9.903.455.251.876.720
18;1;-4.820.874.747.733.320;10.888.714.458.746.000;-10.833.807.992.440.600;9.743.428.799.036.990
18;1;-2.525.907.427.704.580;-73.658.950.750.339.800;-5.128.228.861.625.490;3.415.109.982.193.260
18;1;-30.455.226.699.752.400;-25.620.504.608.813.300;-5.230.114.203.247.190;45.898.496.246.303.400
18;1;-23.094.010.767.584.700;-8.326.663.997.864.510;-5.637.655.569.733.980;30.332.286.742.802.700
18;1;-10.536.642.412.710.500;7.526.023.228.839.160;-0.33961780540565295;1.574.805.774.536.400
18;1;-10.536.642.412.710.500;-25.620.504.608.813.300;-0.33961780540565295;12.729.376.930.432.800
18;1;-10.969.655.114.602.700;0.3202563076102474;-0.33961780540565295;136.749.877.881.221
18;1;-2.612.509.968.083.020;22.417.941.532.713.000;-3.498.063.395.678.310;3.887.915.411.037.900
18;1;-12.268.693.220.279.400;-26.581.273.531.644.500;1.901.859.710.271.710;7.783.104.751.750.360
18;1;-15.732.794.835.417.100;-8.807.048.459.279.720;-5.943.311.594.599.070;17.966.606.296.096.600
18;1;-3.348.631.561.299.790;-15.052.046.457.678.200;-10.731.922.650.818.900;47.535.130.423.073.300
18;1;-2.612.509.968.083.020;6.084.869.844.593.420;-3.701.834.078.921.710;4.047.941.863.877.630
18;1;-30.455.226.699.752.400;-15.532.430.919.093.500;-686.027.966.919.437;40.879.484.770.875.600
18;1;-21.361.959.960.015.900;-3.522.819.383.711.860;-19.697.832.713.528.300;2.844.106.502.742.410
18;1;-28.290.163.190.291.300;-8.807.048.459.279.720;-5.230.114.203.247.190;3.931.558.989.085.100
18;1;-18.330.871.046.770.400;-25.620.504.608.813.300;-39.056.047.621.651.000;24.076.707.222.704.300
18;1;-23.094.010.767.584.700;-9.287.432.920.695.040;-35.999.487.373.000.100;3.007.769.920.419.410
18;1;-15.732.794.835.417.100;13.290.636.765.822.300;-39.056.047.621.651.000;25.022.318.080.393.600
18;1;-4.344.560.775.651.880;8.006.407.690.254.470;-7.777.247.743.789.650;8.172.259.989.337.860
18;1;-13.134.718.624.063.800;36.829.475.375.170.400;-20.716.686.129.745.300;18.330.302.779.823.200
18;1;-26.558.112.382.722.500;5.124.100.921.762.890;-7.573.477.060.546.250;4.080.674.547.413.030
18;1;-23.094.010.767.584.700;13.290.636.765.822.300;-3.498.063.395.678.310;3.756.984.676.896.310
18;1;-23.527.023.469.477;2.674.140.168.544.970;-35.999.487.373.000.100;4.255.248.859.601.820
18;1;-2.569.208.697.893.800;2.578.063.276.261.920;-8.897.986.501.628.340;4.666.225.886.212.940
18;1;-23.527.023.469.477;31.545.246.299.602.300;-7.471.591.718.924.550;4.455.281.925.651.480
18;1;-10.969.655.114.602.700;12.810.252.304.407.100;-0.543388488649056;1.749.380.086.725.190
18;1;-13.567.731.325.956.000;11.369.098.920.161.300;-5.943.311.594.599.070;21.239.874.649.636.400
18;1;-20.495.934.556.231.400;12.810.252.304.407.700;-5.535.770.228.112.280;28.804.761.511.150.800
18;1;-13.567.731.325.956.000;12.810.252.304.407.700;-5.943.311.594.599.070;1.829.393.313.145.050
18;1;-18.330.871.046.770.400;12.810.252.304.407.700;-7.777.247.743.789.650;25.676.971.751.101.600
18;1;-23.094.010.767.584.700;20.976.788.148.466.500;-3.498.063.395.678.310;40.152.091.803.422.300
18;1;-20.495.934.556.231.400;27.221.786.146.865.100;-5.637.655.569.733.980;2.956.852.412.697.670
18;1;-20.495.934.556.231.400;1.713.371.245.714.440;-5.637.655.569.733.980;3.396.925.158.006.920
18;1;-18.330.871.046.770.400;9.927.945.535.915.530;-40.074.901.037.868.000;27.968.259.598.579.500
18;1;-21.361.959.960.015.900;-0.6405126152202815;-5.841.426.252.977.380;29.786.742.017.212.700
18;1;-1.876.388.374.866.260;-8.326.663.997.864.510;-7.777.247.743.789.650;22.658.290.936.170.300
18;1;-13.134.718.624.063.800;12.810.252.304.407.700;-19.697.832.713.528.300;17.421.061.570.506.600
18;1;-15.732.794.835.417.100;28.182.555.069.695.500;-3.803.719.420.543.410;29.423.045.533.486.100
18;1;-5.773.502.691.896.200;27.221.786.146.865.000;-21.735.539.545.962.300;15.129.773.723.028.700
18;1;-23.094.010.767.584.700;10.408.329.997.330.700;-3.498.063.395.678.310;3.644.238.766.941.050
18;1;-13.134.718.624.063.800;-0.16012815380507037;-20.716.686.129.745.300;1.716.647.403.189.790
18;1;-5.773.502.691.896.190;-10.248.201.843.525.500;-10.426.266.625.953.800;12.340.221.692.845.200
18;1;-31.321.252.103.536.800;9.927.945.535.915.530;-7.267.821.035.681.160;5.288.146.873.385.510
18;1;-18.330.871.046.770.400;22.898.325.994.127.600;-40.074.901.037.868.000;3.193.255.127.120.000
18;1;-23.094.010.767.584.700;23.859.094.916.958.100;-7.471.591.718.924.550;4.138.865.984.809.290
18;1;-18.330.871.046.770.400;11.849.483.381.576.500;-7.777.247.743.789.650;28.986.609.753.014.100
18;1;-1.789.785.834.487.820;-2.081.665.999.466.120;-39.056.047.621.651.000;23.785.750.035.723.000
18;1;-8.371.578.903.249.490;38.270.628.759.416.000;-6.248.967.619.464.170;2.196.726.761.708.970
18;1;-23.527.023.469.477;27.221.786.146.865.100;-73.697.063.773.028.600;34.842.123.141.013.200
18;1;-13.134.718.624.063.800;848.679.215.166.969;-20.716.686.129.745.300;19.748.719.066.357.100
18;1;-18.330.871.046.770.400;20.496.403.687.051.300;-767.536.240.216.796;31.714.333.380.964.000
18;1;-20.928.947.258.123.700;4.067.255.106.649.240;-17.660.125.881.094.400;4.251.611.894.764.550
18;1;-13.567.731.325.956.000;2.674.140.168.544.970;-5.841.426.252.977.380;2.564.060.210.272.890
18;1;-13.567.731.325.956.000;-4.483.588.306.542.390;-20.716.686.129.745.300;15.966.275.635.600.000
18;1;-16.165.807.537.309.300;1.953.563.476.422.070;-3.803.719.420.543.410;27.422.714.872.989.500
18;1;-10.536.642.412.710.500;-7.846.279.536.449.190;-0.23773246378395987;10.983.633.808.544.800
18;1;-23.094.010.767.584.700;4.163.331.998.932.360;-7.471.591.718.924.550;3.433.294.806.379.590
18;1;-1.789.785.834.487.820;944.756.107.450.022;-39.056.047.621.651.000;27.568.193.466.480.100
18;1;-31.754.264.805.429.100;21.937.557.071.297.000;-0.4415031470273573;10.110.762.247.600.900
18;1;-8.371.578.903.249.490;12.810.252.304.407.700;-6.248.967.619.464.170;11.092.742.753.662.800
18;1;-31.321.252.103.536.800;13.290.636.765.822.300;-7.267.821.035.681.160;53.827.079.591.544.400
18;1;-15.732.794.835.417.100;22.417.941.532.713.000;-3.803.719.420.543.410;21.421.722.891.499.700
18;1;-13.567.731.325.956.000;-112.089.707.663.561;-5.943.311.594.599.070;14.038.684.271.848.700
18;1;-8.371.578.903.249.490;15.212.174.611.483.300;-6.248.967.619.464.170;15.202.513.019.774.000
18;1;-7.938.566.201.357.270;20.496.403.687.051.300;-0.13584712216226116;1.592.990.598.722.730
18;1;-8.371.578.903.249.490;11.369.098.920.161.300;-645.273.830.270.757;14.038.684.271.848.700
18;1;-13.134.718.624.063.800;20.016.019.225.636.000;-20.716.686.129.745.300;23.058.357.068.269.700
18;1;-15.732.794.835.417.100;3.010.409.291.535.650;-2.275.439.296.217.930;30.332.286.742.802.700
18;1;-15.732.794.835.417.100;31.064.861.838.187.100;-6.248.967.619.464.170;30.732.352.874.902.000
18;1;-18.330.871.046.770.400;19.055.250.302.805.500;-39.056.047.621.651.000;3.109.604.935.862.870
18;1;-15.732.794.835.417.100;32.986.399.683.848.200;-21.735.539.545.962.300;31.059.679.710.256.000
18;1;-8.371.578.903.249.490;1.569.255.907.289.870;-25.810.953.210.830.200;14.875.186.184.420.000
18;1;-13.134.718.624.063.800;3.346.678.414.526.340;-20.716.686.129.745.300;2.727.723.627.949.880
18;1;-13.567.731.325.956.000;13.290.636.765.822.300;-5.943.311.594.599.070;21.712.680.078.481.100
18;1;-10.536.642.412.710.500;29.623.708.453.941.300;-2.682.980.662.704.720;2.229.459.445.244.370
18;1;-13.567.731.325.956.000;4.115.293.552.790.760;-5.943.311.594.599.070;30.405.026.039.548.000
18;1;-13.134.718.624.063.800;15.212.174.611.483.300;-5.841.426.252.977.380;22.040.006.913.835.100
18;1;-8.371.578.903.249.490;25.300.248.301.204;-3.803.719.420.543.410;1.818.482.418.633.250
18;1;-5.340.489.990.003.990;17.614.096.918.559.700;-0.7471591718924534;11.529.178.534.134.800
18;1;-5.340.489.990.003.990;3.010.409.291.535.650;1.901.859.710.271.710;15.166.143.371.401.300
18;1;-10.969.655.114.602.700;1.713.371.245.714.440;-4.313.146.128.651.900;1.931.228.328.588.520
18;1;-0.5773502691896518;2.481.986.383.978.860;12.905.476.605.415.100;75.648.868.615.143.600
18;1;-13.567.731.325.956.000;19.055.250.302.805.500;-5.943.311.594.599.070;23.567.532.145.487.000
18;1;-13.134.718.624.063.800;28.182.555.069.695.500;-5.943.311.594.599.070;25.931.559.289.710.200
18;1;-5.340.489.990.003.990;1.953.563.476.422.070;1.901.859.710.271.710;1.214.746.255.647.010
18;1;-23.527.023.469.477;-30.424.349.222.965.500;-73.697.063.773.028.600;3.247.809.599.679
18;1;-13.567.731.325.956.000;4.931.947.137.196.710;-20.716.686.129.745.300;3.262.357.459.028.060
18;1;-15.299.782.133.524.900;30.584.477.376.771.800;-3.701.834.078.921.710;30.041.329.555.821.400
18;1;-0.14433756729741296;17.614.096.918.559.700;13.924.330.021.632.100;5.128.120.420.545.780
18;1;-620.651.539.378.842;29.143.323.992.526.000;-48.225.728.367.604.000;15.893.536.338.854.700
18;1;-31.754.264.805.429.100;1.569.255.907.289.870;21.056.303.935.151.100;8.074.061.938.731.680
18;1;-3.608.439.182.435.130;21.457.172.609.881.800;-4.211.260.787.030.200;10.256.240.841.091.500
18;1;-7.938.566.201.357.270;2.674.140.168.544.970;-0.03396178054056247;17.821.127.702.605.900
18;1;-31.754.264.805.429.100;19.055.250.302.805.500;-0.4415031470273573;9.201.521.038.284.270
18;1;-15.732.794.835.417.100;22.898.325.994.127.600;-3.803.719.420.543.410;28.113.738.192.070.100
18;1;-5.340.489.990.003.990;17.614.096.918.559.700;17.999.743.686.500.000;11.711.026.775.998.200
18;1;-13.567.731.325.956.000;1.569.255.907.289.870;-20.716.686.129.745.300;2.218.548.550.732.570
18;1;-13.134.718.624.063.800;29.143.323.992.526.000;-19.697.832.713.528.300;25.858.819.992.964.900
18;1;-0.14433756729741296;28.182.555.069.695.500;12.905.476.605.415.100;8.292.279.828.967.660
18;1;-13.134.718.624.063.800;14.251.405.688.652.800;-20.716.686.129.745.300;21.530.831.836.617.700
18;1;-31.754.264.805.429.100;11.369.098.920.161.300;-0.4415031470273573;67.647.545.973.157.100
18;1;15.877.132.402.714.200;19.055.250.302.805.500;-20.716.686.129.745.300;33.460.076.502.852.100
18;1;6.783.865.662.978.020;29.623.708.453.941.300;-2.479.209.979.461.320;0.5455447255899659
18;1;-5.773.502.691.896.200;17.614.096.918.559.700;0.27169424432453365;12.183.832.204.842.800
18;1;-13.134.718.624.063.800;22.898.325.994.127.600;-19.697.832.713.528.300;23.858.489.332.468.300
18;1;-10.536.642.412.710.500;1.569.255.907.289.870;-18.678.979.297.311.300;18.257.563.483.077.900
18;1;-31.754.264.805.429.100;20.016.019.225.636.000;-0.543388488649056;9.310.629.983.402.270
18;1;37.527.767.497.324.900;17.614.096.918.559.700;-0.543388488649056;0.3273268353539989
18;1;-10.103.629.710.818.400;28.662.939.531.110.700;-0.03396178054056247;9.128.781.741.538.950
18;1;2.020.725.942.163.660;23.859.094.916.958.100;17.999.743.686.500.000;4.182.509.562.856.480
18;1;-20.495.934.556.231.400;21.937.557.071.297.000;-4.109.375.445.408.500;3.560.588.575.683.920
18;1;461.880.215.351.695;1.953.563.476.422.070;-0.23773246378395987;0.3273268353539989
18;1;-13.567.731.325.956.000;3.779.024.429.800.080;-5.943.311.594.599.070;29.350.306.236.740.700
18;1;7.216.878.364.870.210;3.730.985.983.658.550;5.060.305.300.544.360;2.145.809.253.987.250
18;1;-3.608.439.182.435.130;1.665.332.799.572.920;-4.211.260.787.030.200;8.910.563.851.302.950
18;1;15.877.132.402.714.200;3.730.985.983.658.550;16.980.890.270.283.100;8.146.801.235.477.000
18;1;15.877.132.402.714.200;27.221.786.146.865.100;16.980.890.270.283.100;-12.001.983.962.979.300
18;1;-3.608.439.182.435.130;25.300.248.301.204;-4.313.146.128.651.900;11.456.439.237.389.500
18;1;15.877.132.402.714.200;3.682.947.537.517.030;-19.697.832.713.528.300;8.255.910.180.595.000
18;1;-10.103.629.710.818.400;31.545.246.299.602.300;-2.682.980.662.704.720;9.637.956.818.756.270
18;1;6.783.865.662.978.020;11.369.098.920.161.300;10.867.769.772.981.200;-4.327.988.156.347.140
18;1;-0.5773502691896518;30.584.477.376.771.800;10.867.769.772.981.200;9.092.412.093.166.270
18;1;6.783.865.662.978.020;5.268.216.260.187.400;1.188.662.318.919.820;6.291.949.168.471.070
18;1;-5.773.502.691.896.200;320.256.307.610.177;-2.275.439.296.217.930;1.654.819.000.956.260
18;1;13.712.068.893.253.400;4.019.216.660.507.710;12.905.476.605.415.100;-40.006.613.209.931.800
18;1;6.783.865.662.978.020;3.394.716.860.667.860;10.867.769.772.981.200;17.093.734.735.152.600
18;1;37.527.767.497.324.900;28.662.939.531.110.700;-0.6452738302707547;34.914.862.437.758.500
18;1;2.020.725.942.163.660;5.124.100.921.762.820;16.980.890.270.283.100;11.783.766.072.743.500
18;1;-3.608.439.182.435.130;2.674.140.168.544.970;-4.211.260.787.030.200;11.638.287.479.252.800
18;1;4.185.789.451.624.710;4.115.293.552.790.760;-0.4415031470273573;6.546.536.707.079.720
18;1;-3.608.439.182.435.130;47.878.317.987.721.300;-4.313.146.128.651.900;1.756.654.016.399.720
18;1;8.515.916.470.546.850;2.626.101.722.403.450;15.962.036.854.066.100;-2.509.505.737.713.890
18;1;8.515.916.470.546.850;31.064.861.838.187.100;15.962.036.854.066.100;-12.365.680.446.706.000
18;1;6.783.865.662.978.020;320.256.307.610.177;10.867.769.772.981.200;1.236.568.044.670.620
18;1;10.680.979.980.007.900;47.878.317.987.721.300;3.022.598.468.110.390;0.6910233190806429
18;1;6.783.865.662.978.020;4.643.716.460.347.560;12.905.476.605.415.100;4.764.423.936.819.140
18;1;11.980.018.085.684.500;7.333.869.444.273.030;37.357.958.594.622.800;5.964.622.333.117.090
18;1;13.712.068.893.253.400;61.809.467.368.764.000;1.188.662.318.919.820;127.293.769.304.327
18;1;1.674.315.780.649.890;27.221.786.146.865.000;28.188.277.848.669.900;-10.328.980.137.836.900
18;1;13.712.068.893.253.400;353.883.219.909.245;1.188.662.318.919.820;-527.359.901.403.645
18;1;6.783.865.662.978.020;5.940.754.506.168.770;12.905.476.605.415.100;8.074.061.938.731.680
18;1;10.680.979.980.007.900;9.927.945.535.915.530;3.022.598.468.110.390;-880.145.490.618.497
18;1;-8.371.578.903.249.490;3.682.947.537.517.030;-6.248.967.619.464.170;21.385.353.243.127.100
18;1;-5.773.502.691.896.200;3.442.755.306.809.390;-21.735.539.545.962.300;17.093.734.735.152.600
18;1;-10.969.655.114.602.700;2.770.217.060.828.020;-2.682.980.662.704.720;22.040.006.913.835.100
18;1;2.020.725.942.163.660;44.996.011.219.229.700;5.162.190.642.166.070;-9.237.890.686.656.950
18;1;6.783.865.662.978.020;3.779.024.429.800.080;12.905.476.605.415.100;26.186.146.828.319.100
18;1;-31.754.264.805.429.100;4.643.716.460.347.560;-0.4415031470273573;1.673.003.825.142.590
18;1;11.547.005.383.792.300;32.986.399.683.848.200;3.328.254.492.975.480;-38.915.523.758.751.800
19;0;0.414780677892168;1.154.035.196.613.620;0.8153680433034609;0.015383250067980418
19;0;0.7258661863112962;-0.6109598099719096;0.3003987527960128;-10.076.028.794.526.000
19;0;-11.406.468.642.034.600;-0.5430753866417041;-11.157.667.960.994.700;0.9922196293846294
19;0;0.0259237923682578;4.276.718.669.803.420;0.38622696788058547;16.075.496.321.037.700
19;0;-0.9073327328891223;0.33942211665106503;-0.8582821508457509;10.999.023.798.604.800
19;0;0.18146654657782188;0.2715376933208596;0.5149692905074506;-0.09229950040786543
19;0;0.0259237923682578;-14.934.573.132.646.700;0.2574846452537253;-0.6230216277531335
19;0;-0.4407044702604344;0.6109598099719246;-12.874.232.262.686.200;0.6999378780930355
19;0;-0.2073903389460883;-16.971.105.832.553.200;-0.8582821508457509;-0.44611425197137744
19;0;0.414780677892168;-12.898.040.432.740.300;0.8153680433034609;-0.9383782541466962
19;0;-0.7517899786795625;-4.887.678.479.775.320;-0.6866257206766007;-11.460.521.300.644.000
19;0;-0.6740186015747762;27.153.769.332.085.200;-0.17165643016915016;17.998.402.579.535.100
19;0;0.9591803176256423;7.467.286.566.323.420;0.7724539357611757;17.229.240.076.136.100
19;0;-0.28516171605086604;8.757.090.609.597.470;-0.6866257206766007;3.707.363.266.382.870
19;0;-2.773.845.783.403.890;16.971.105.832.553.200;-18.023.925.167.760.700;40.611.780.179.463.700
19;0;-0.36293309315565236;0.4751909633114911;-1.459.079.656.437.770;0.5384137523792599
19;0;-0.7517899786795625;0.4751909633114911;-0.9441103659303235;0.946069879180695
19;0;-12.961.896.184.130.300;10.861.507.732.834.100;-0.6437116131343131;18.690.648.832.594.100
19;0;0.0259237923682578;0.4751909633114911;-10.728.526.885.571.800;0.12306600054383651
19;0;-19.183.606.352.512.800;18.328.794.299.157.500;-13.303.373.338.109.100;2.992.042.138.221.850
19;0;-12.184.182.413.082.500;2.104.417.123.236.610;0.5149692905074506;21.921.131.346.869.600
19;0;-15.295.037.497.273.700;1.629.226.159.925.110;-11.586.809.036.417.600;2.384.403.760.536.700
19;0;-12.961.896.184.130.300;4.548.256.363.124.270;0.6007975055920232;33.073.987.646.154.200
19;0;-12.961.896.184.130.300;19.686.482.765.761.700;0.47205518296516297;2.222.879.634.822.920
19;0;-0.6740186015747762;-0.9503819266229746;-0.8153680433034632;0.36150637659750395
19;0;-2.229.446.143.670.410;13.576.884.666.042.600;-0.21457053771143772;31.074.165.137.316.900
19;0;-4.795.901.588.128.220;4.887.678.479.775.330;-1.974.048.946.945.220;8.699.227.913.441.950
19;0;-2.229.446.143.670.410;5.227.100.596.426.400;-0.8153680433034632;4.753.424.271.005.420
19;0;-2.229.446.143.670.410;4.073.065.399.812.780;-13.732.514.413.531.900;4.253.468.643.796.110
19;0;-1.607.275.126.832.160;0.06788442333022054;-0.6437116131343131;17.844.570.078.855.300
19;0;-1.607.275.126.832.160;19.686.482.765.761.700;-0.8582821508457509;2.615.152.511.556.380
19;0;0.18146654657782188;36.657.588.598.315.000;0.5578833980497381;11.460.521.300.644.100
19;0;-15.295.037.497.273.700;2.443.839.239.887.670;16.307.360.866.069.200;2.676.685.511.828.290
19;0;0.18146654657782188;-0.9503819266229746;-0.7295398282188859;-0.5537970024472267
19;0;-19.183.606.352.512.800;0.4751909633114911;-13.303.373.338.109.100;23.920.953.855.706.900
19;0;-0.7517899786795625;27.153.769.332.085.200;0.21457053771143772;18.152.235.080.214.900
19;0;-10.628.754.870.986.800;-3.597.874.436.501.280;-0.42914107542287544;-0.26151525115563296
19;0;11.924.944.489.399.800;36.657.588.598.315.000;0.7724539357611757;0.16152412571378244
19;0;-0.36293309315565236;2.375.954.816.557.450;-0.12874232262686264;1.276.809.755.642.230
19;0;-12.961.896.184.130.300;7.263.633.296.332.790;-0.5578833980497381;43.303.848.941.360.000
19;0;-0.5962472244699984;44.803.719.397.940.500;-0.04291410754228992;23.536.372.604.007.400
19;0;0.8814089405208602;1.031.843.234.619.230;2.059.877.162.029.800;2.907.434.262.847.970
19;0;14.258.085.802.543.300;73.994.021.429.932.100;18.023.925.167.760.700;12.691.181.306.082.400
19;0;-0.9851041099939087;7.331.517.719.663.010;0.5578833980497381;3.961.186.892.504.510
19;0;-0.05184758473652424;5.905.944.829.728.530;0.5578833980497381;22.536.461.349.588.800
19;0;-2.540.531.652.089.540;2.104.417.123.236.610;-0.6437116131343131;38.381.208.919.606.800
19;0;-12.961.896.184.130.300;475.190.963.311.491;-0.9011962583880384;3.384.315.014.955.310
19;0;-0.9851041099939087;33.263.367.431.804.300;-0.7295398282188859;2.361.328.885.434.730
19;0;-12.961.896.184.130.300;27.832.613.565.387.400;-12.874.232.262.686.200;25.536.195.112.844.600
19;0;-0.6740186015747762;34.621.055.898.408.600;-0.8153680433034632;20.998.136.342.790.900
19;0;-0.05184758473652424;27.153.769.332.085.200;-0.7295398282188859;1.122.977.254.962.450
